startId:START_ID,endId:END_ID,type:TYPE,indicator
2775,660,Constraint,of
660,2040,Constraint,by
660,2040,Action,specified
4058,2088,Constraint,in
4058,2088,Action,were discovered independently
2088,846,Sequential,
846,4373,Sequential,
4351,1765,Sequential,
1765,6077,Sequential,
4585,5379,Constraint,from
4585,5379,Attribute,is
237,4585,Constraint,of
4585,2657,Constraint,in
2657,5442,Constraint,of
3921,4735,Constraint,for
4735,5111,Constraint,of
7595,2775,Sequential,
2775,2711,Constraint,of
2711,2775,Action,subsumes
65,1528,Constraint,at
1528,1000,Constraint,in
1528,1000,Action,are presented
2072,2242,Constraint,between
2242,1173,Conjunctive,and
2242,1173,Action,theorem proving
1173,5996,Constraint,of
5996,3810,Constraint,with
1892,2232,Constraint,to
1892,2232,Action,is applied
2232,2407,Constraint,in
2407,4473,Sequential,
1226,6622,Conjunctive,and
1226,6622,Action,prove
6622,6697,Constraint,for
6697,5852,Constraint,of
3665,3617,Constraint,for
4663,3657,Sequential,
6080,7148,Sequential,
1002,2314,Sequential,
3019,504,Sequential,
6892,2040,Constraint,for
438,7252,Constraint,of
2628,2040,Sequential,
2284,2040,Sequential,
2040,3617,Constraint,of
7019,369,Sequential,
369,303,Sequential,
6590,3716,Constraint,for
6590,3716,Conjunctive,and
3716,4585,Constraint,for
7019,369,Sequential,
369,303,Sequential,
303,6229,Sequential,
6229,5340,Sequential,
6590,3716,Constraint,for
6590,3716,Conjunctive,and
1888,946,Constraint,For
1888,946,Action,b do
946,3693,Constraint,on
3693,7392,Action,using
4951,601,Constraint,to
4608,7324,Constraint,of
7324,3443,Constraint,in
7324,3443,Action,starts
3443,3896,Constraint,to
3443,3896,Constraint,for
4608,6022,Conjunctive,and
4608,2812,Attribute,becomes
6022,5111,Sequential,
4728,6568,Constraint,of
6568,2666,Constraint,to
6568,2666,Constraint,because
6568,2666,Action,First will have
6568,2666,Action,be refined
2666,5111,Constraint,of
5111,5069,Constraint,whether
5111,5602,Attribute,taken together
5111,5602,Attribute,is
5111,5069,Action,depending on
4728,6568,Constraint,of
6568,4605,Attribute,are
3435,4703,Constraint,that
4703,4728,Constraint,for
4703,4728,Conjunctive,either
4703,4728,Action,exists
4728,6568,Constraint,of
6568,5111,Constraint,of
314,7595,Constraint,of
7595,3177,Sequential,
3177,7324,Constraint,of
4897,6019,Constraint,in
4897,6019,Action,encountered
5173,7324,Constraint,for
5173,7324,Action,have been obtained
7324,940,Constraint,from
2198,5409,Constraint,to
2198,5409,Action,may refer
7324,6448,Constraint,in
6907,3617,Constraint,of
3617,789,Constraint,with
7801,6482,Conjunctive,and
6482,7324,Constraint,of
7324,6783,Constraint,by
7324,6783,Action,is now given
7324,6645,Sequential,
4411,7882,Constraint,of
3333,2040,Constraint,of
2040,6645,Constraint,of
6645,5212,Constraint,in
6645,5212,Action,is defined
658,1028,Constraint,from
3300,6645,Constraint,of
6645,6112,Constraint,to
6645,6112,Action,permit
6112,5650,Constraint,on
5650,6831,Conjunctive,or
6831,3657,Sequential,
3657,7252,Constraint,in
3657,7252,Action,is considered
4728,6568,Constraint,of
6568,2040,Constraint,between
2040,6645,Constraint,of
6645,5063,Constraint,in
6645,5063,Action,is defined
1880,775,Constraint,for
6907,1496,Constraint,of
7149,2365,Constraint,over
1983,3535,Sequential,
4494,2531,Sequential,
2531,3828,Conjunctive,and
4465,3183,Sequential,
4728,3693,Constraint,of
3693,1673,Constraint,of
3693,1673,Conjunctive,and
1673,1880,Action,denoted
1673,1880,Action,using
1880,5063,Constraint,in
1880,5063,Action,are defined
4604,1880,Constraint,of
2040,6645,Constraint,of
6645,1847,Constraint,over
6645,554,Action,Intuitively may not specify
554,2042,Constraint,of
5827,3874,Sequential,
2040,1496,Constraint,of
1496,5895,Constraint,in
6568,6645,Constraint,for
4583,1730,Sequential,
5116,1880,Constraint,of
1880,4494,Sequential,
3010,4700,Constraint,of
4700,304,Sequential,
6485,6568,Action,determines
6568,6645,Constraint,between
6645,7182,Constraint,of
7182,5058,Constraint,in
7182,5058,Action,are considered
2628,2040,Sequential,
2040,6645,Constraint,of
4963,2040,Action,Build
2040,4411,Constraint,of
4411,7882,Constraint,of
5116,4494,Constraint,of
1357,640,Sequential,
640,6884,Sequential,
4884,3693,Constraint,of
3693,660,Attribute,is
3693,660,Action,given
4722,2040,Constraint,to
4722,2040,Action,construct
2040,6645,Constraint,of
4945,1226,Constraint,with
1226,2605,Sequential,
2605,4552,Sequential,
4552,1226,Action,start
2089,5824,Conjunctive,n
2089,5824,Sequential,+ 1
5824,1226,Constraint,of
1226,2994,Action,where indicates
2994,1226,Sequential,
1226,4033,Constraint,of
1226,4033,Action,is listed
1226,4033,Action,immediately left
4002,4411,Constraint,by
4002,4411,Action,can be described
4411,7882,Constraint,of
660,4002,Sequential,
2040,4411,Constraint,of
4411,4002,Constraint,to
4411,4002,Action,corresponding
5651,1107,Sequential,
7713,3617,Sequential,
3773,7565,Constraint,in
3773,2992,Attribute,is
7565,1037,Constraint,of
5894,658,Constraint,in
5894,658,Action,arises
658,3766,Sequential,
3766,1195,Sequential,
1195,2035,Sequential,
2035,7258,Sequential,
7258,1195,Sequential,
1195,2035,Sequential,
3998,314,Constraint,at
3998,314,Action,is also examined
314,7595,Constraint,of
3186,4728,Constraint,at
4728,6568,Constraint,of
4728,6568,Constraint,of
601,6465,Conjunctive,or
6465,660,Sequential,
4728,1137,Constraint,to
4728,1137,Attribute,is
1137,7361,Constraint,of
3225,7199,Constraint,of
7199,7488,Constraint,of
7488,4735,Sequential,
4735,6568,Constraint,of
6568,2606,Constraint,within
6568,2606,Action,conducted so far
6568,2606,Action,lies
6568,1333,Constraint,in
6645,5069,Action,when are considered separately
6645,5069,Action,permitting
5069,5065,Action,has
5065,6568,Constraint,on
6645,755,Action,when are taken together
755,6568,Constraint,of
4728,2429,Constraint,of
2429,3999,Conjunctive,and
3999,5212,Constraint,in
3999,5212,Action,is defined
7569,2553,Constraint,if
7569,2553,Conjunctive,or
7569,2553,Action,coincide
2553,7569,Constraint,of
7569,2699,Constraint,from
7569,2699,Action,is understood
7169,6439,Action,need not hold
3693,7784,Constraint,For
4048,660,Sequential,
660,3073,Constraint,in
660,3073,Action,shown
6645,4240,Constraint,in
6645,4240,Conjunctive,and
6645,4240,Action,taken
7569,1810,Constraint,in
456,3495,Constraint,by
456,3495,Action,is given
5574,3439,Action,implies
3439,7177,Constraint,by
6439,6772,Constraint,on
6772,2541,Constraint,between
2541,6568,Conjunctive,and
6568,3867,Constraint,to
6568,3867,Action,can be used
6568,3867,Action,obtain
6645,6439,Sequential,
6439,3439,Constraint,that
6439,3439,Action,shows
3439,1673,Conjunctive,and
1673,3086,Constraint,by
3086,3963,Attribute,are
1880,266,Constraint,for
1880,6040,Attribute,are
3439,266,Action,Thus implies as well
266,6645,Constraint,for
6515,266,Constraint,of
6515,266,Constraint,versus
266,7595,Constraint,in
266,7595,Action,will be revisited
7595,5111,Sequential,
5111,7488,Constraint,into
5111,7488,Action,where are recast
7488,656,Action,based
7569,6307,Attribute,Is
6180,2633,Constraint,for
4352,4273,Constraint,of
2633,6394,Conjunctive,and
6180,2633,Constraint,for
6180,2633,Constraint,for
2633,6180,Conjunctive,and
6180,6889,Constraint,for
6889,6307,Attribute,are
951,4789,Attribute,are
3693,7784,Constraint,of
7784,7252,Constraint,for
7784,7252,Conjunctive,and
7784,7684,Attribute,is
7784,7252,Action,is left
2040,4273,Constraint,of
5777,7869,Conjunctive,and
1850,4280,Constraint,between
4280,6394,Conjunctive,and
6394,2633,Constraint,over
4827,2289,Constraint,about
2042,4827,Action,will also hold
4139,7327,Constraint,in
7327,633,Sequential,
633,6714,Sequential,
660,2633,Constraint,to
660,2633,Action,corresponding
2633,6394,Conjunctive,and
1850,601,Constraint,between
601,6394,Conjunctive,and
6394,2633,Constraint,over
2040,5111,Constraint,of
2040,5111,Constraint,of
3636,3617,Constraint,because
3636,6645,Attribute,are
3617,4663,Constraint,in
3617,4663,Action,is repeated
4663,3657,Sequential,
2040,5111,Constraint,of
5111,2040,Constraint,to
5111,2040,Action,used here
5111,2040,Action,can be modified
2040,3981,Constraint,of
4048,3814,Sequential,
6999,5111,Constraint,of
5111,4041,Attribute,is
4663,839,Sequential,
2545,4333,Constraint,of
6714,633,Sequential,
3639,7350,Sequential,
633,6714,Sequential,
870,2402,Sequential,
633,6714,Sequential,
6394,3639,Constraint,from
3693,2880,Constraint,for
7218,5006,Constraint,that
7218,5006,Action,note
5006,6707,Attribute,has
5006,6707,Attribute,be
5598,5819,Constraint,of
1165,2391,Constraint,of
2391,7569,Constraint,of
2391,7569,Conjunctive,and
7569,4462,Constraint,for
4462,5111,Constraint,of
5111,7595,Constraint,in
5111,7595,Action,is revisited
1810,2775,Sequential,
2775,3466,Constraint,of
3466,6707,Attribute,is
4505,4703,Sequential,
4703,2775,Constraint,of
2775,5111,Constraint,of
5111,2040,Attribute,is
2040,6717,Constraint,of
6995,3466,Constraint,of
4625,266,Constraint,for
66,2775,Constraint,that
66,2775,Attribute,is
6947,438,Conjunctive,and
2775,3999,Constraint,of
3999,2179,Constraint,over
2775,5111,Constraint,of
2040,660,Constraint,of
2040,660,Conjunctive,or
2040,1880,Constraint,of
969,5950,Constraint,to
969,5950,Action,are now generalized
969,5950,Action,permit
2040,1880,Constraint,of
4728,6590,Constraint,of
6590,3693,Sequential,
3693,7499,Constraint,in
3693,7499,Action,be generalized
6178,2040,Sequential,
2040,5111,Constraint,of
5111,6590,Action,has
6590,4703,Conjunctive,and
2040,1880,Constraint,of
1880,7882,Constraint,of
7278,3819,Action,where Clearly hold
5165,1880,Constraint,to
5165,1880,Constraint,if
5165,7011,Attribute,be
5165,1880,Action,tell
5165,3693,Constraint,to
5165,7011,Attribute,be
5165,3693,Action,construct
6545,6930,Constraint,of
6187,3439,Constraint,for
5904,6634,Constraint,in
6634,7488,Sequential,
6187,3439,Constraint,for
3439,1305,Attribute,is
6735,4242,Sequential,
412,4582,Constraint,that
4242,4428,Attribute,is
4242,7778,Attribute,is
2040,304,Constraint,of
7336,2040,Constraint,as
7336,2040,Attribute,is
2040,660,Constraint,of
660,2123,Constraint,over
5165,660,Constraint,of
660,6176,Attribute,is
6176,7569,Constraint,to
4963,4902,Action,Clearly enumerates
4902,4242,Constraint,of
4242,2278,Attribute,is
6187,3439,Constraint,for
6439,6568,Sequential,
7169,1827,Constraint,of
4352,3466,Constraint,of
3693,2557,Attribute,is
1499,2072,Constraint,in
1499,2072,Action,Furthermore can not be used
2072,266,Constraint,with
266,4462,Constraint,with
266,4462,Conjunctive,nor
4462,5111,Constraint,of
3439,1305,Attribute,is
3439,7252,Action,see
4728,4625,Constraint,of
4625,6958,Action,developed
4625,6958,Action,now shall overcome
7870,2657,Constraint,in
2657,6568,Constraint,of
6568,6693,Constraint,of
7569,6920,Constraint,with
6054,6920,Constraint,with
2832,4703,Sequential,
4703,1107,Constraint,for
6054,7569,Constraint,under
6054,7569,Action,is closed
2832,4703,Sequential,
6054,4458,Sequential,
6054,7569,Constraint,under
6054,7569,Action,is closed
2040,3471,Constraint,of
1293,772,Conjunctive,and
772,3439,Constraint,for
1847,5895,Sequential,
7217,3693,Constraint,of
3439,3910,Constraint,under
3439,3910,Conjunctive,but
3439,3910,Action,2 is closed
1730,2775,Constraint,that
1730,2775,Action,will imply
1293,772,Conjunctive,and
2656,6645,Action,must omit
697,6645,Constraint,to
6056,596,Constraint,of
4625,266,Constraint,for
6645,5780,Constraint,at
6645,7800,Attribute,used
6645,7800,Attribute,involve
5780,3657,Constraint,on
2832,6590,Sequential,
6590,4703,Conjunctive,and
4703,266,Constraint,for
266,5724,Constraint,of
7807,7324,Constraint,of
3228,2040,Constraint,on
3228,2040,Action,focuses
2040,6645,Constraint,of
137,6645,Conjunctive,and
137,6645,Action,restricts
6645,3330,Constraint,to
6645,3330,Action,having
3330,3657,Constraint,on
7235,974,Attribute,are
597,6764,Constraint,by
597,6764,Action,captured
6764,7595,Action,see
810,2553,Constraint,of
2553,7258,Sequential,
7258,6283,Attribute,is
6283,6930,Sequential,
6930,3300,Action,also presents
3300,2242,Constraint,of
6645,2699,Constraint,in
6645,2699,Action,are embedded
6645,2699,Action,chasing
2699,4981,Constraint,to
2699,4981,Action,may lead
2699,6118,Constraint,of
6118,6645,Constraint,of
6645,3683,Sequential,
4735,4981,Constraint,of
4981,192,Constraint,in
4981,192,Action,will be taken up
192,7595,Constraint,in
1667,2242,Conjunctive,and
2242,6645,Constraint,Because
6645,5409,Action,may involve
5409,5896,Sequential,
5896,2242,Constraint,of
658,1880,Conjunctive,and
658,1880,Action,describe
3106,6645,Constraint,for
3106,6645,Action,is used
2413,7805,Constraint,in
7805,5895,Constraint,of
6351,2040,Conjunctive,and
2040,6645,Constraint,of
4203,7176,Constraint,with
4203,7176,Action,end
7879,4981,Conjunctive,and
4981,7252,Action,see
1697,874,Constraint,to
1697,874,Action,resolving
874,7595,Constraint,in
874,7595,Action,will be considered
6118,6645,Constraint,of
2242,3463,Constraint,after
2242,3463,Action,always terminates
3463,6775,Constraint,of
2775,5111,Constraint,of
5111,2931,Action,has
2931,2040,Constraint,if
2040,6645,Constraint,of
6645,4074,Attribute,is
7252,1730,Sequential,
5165,2549,Constraint,with
5165,2549,Action,can easily come up
2549,6907,Constraint,for
2549,6907,Action,arbitrarily choosing
7870,5743,Constraint,to
5165,4583,Action,obtains
4583,4363,Constraint,on
4363,7870,Sequential,
7870,6439,Constraint,to
3854,2242,Constraint,of
2242,7569,Constraint,to
7569,5111,Constraint,of
6022,5111,Sequential,
5063,6439,Constraint,with
2852,6448,Constraint,in
2852,6448,Action,s considered
6448,7392,Sequential,
7392,6645,Constraint,for
6645,2235,Constraint,to
6645,2235,Action,are specialized
6645,2235,Action,yield
7149,3617,Constraint,over
2365,1786,Sequential,
1786,3535,Sequential,
2604,3183,Sequential,
2852,7218,Constraint,in
7218,2430,Sequential,
2430,1880,Constraint,of
7252,6439,Sequential,
3614,4728,Constraint,on
3614,4728,Action,is based
4728,5627,Constraint,of
884,6042,Constraint,on
6042,6645,Constraint,of
6645,6381,Attribute,is
7392,6645,Constraint,for
6645,3023,Conjunctive,and
6645,3023,Action,are presented
3023,7569,Constraint,of
3023,7569,Conjunctive,both
3023,7569,Conjunctive,and
6590,2040,Conjunctive,and
2040,7392,Constraint,of
7392,3439,Constraint,for
115,7569,Constraint,between
115,7569,Conjunctive,and
6645,2242,Action,generalized
5977,3763,Constraint,between
4871,6532,Constraint,in
4871,6532,Action,is reported
7123,7569,Constraint,of
3693,6439,Constraint,of
6374,7569,Constraint,of
7569,6645,Constraint,for
6645,7839,Conjunctive,and
7839,2072,Constraint,in
5724,3453,Constraint,as
5724,3453,Action,s emerged
3453,7324,Constraint,of
3402,7569,Constraint,for
3402,7569,Conjunctive,and
7569,2852,Constraint,for
2299,1266,Sequential,
6690,4703,Action,also develops
4703,6568,Constraint,of
4703,6568,Conjunctive,both
4703,6568,Conjunctive,and
6568,5724,Constraint,for
5414,2852,Constraint,for
2852,159,Constraint,with
2852,159,Constraint,of
159,7595,Constraint,in
159,7595,Action,studied
6645,3691,Sequential,
7355,3648,Constraint,to
7355,3648,Action,using
3648,673,Constraint,from
673,5178,Action,chasing
5178,6366,Action,develops
6366,6645,Constraint,for
6366,6645,Action,analyzing
6645,1313,Action,using
6645,2072,Constraint,in
2072,5111,Constraint,with
7252,3104,Attribute,Exercise
3693,1730,Constraint,of
3693,6439,Constraint,of
6022,5111,Sequential,
7392,1983,Sequential,
1983,4494,Sequential,
4494,4465,Sequential,
4465,1808,Sequential,
1808,4133,Sequential,
6590,3439,Constraint,for
6590,3439,Conjunctive,and
3439,2040,Constraint,of
2040,4353,Constraint,of
2233,5885,Constraint,with
7252,859,Constraint,for
7252,859,Conjunctive,and
7252,6590,Attribute,is
2852,7420,Constraint,over
7488,5006,Action,will make
5006,3555,Sequential,
5111,1028,Constraint,in
5111,1028,Action,studied
1028,6425,Action,have
6425,3783,Conjunctive,and
6425,3783,Action,provide
3783,1721,Constraint,for
3783,1721,Action,studying
1721,4070,Constraint,of
4070,673,Constraint,in
673,6568,Action,deciding
6568,4703,Conjunctive,and
6568,4703,Action,constructing
1329,6768,Constraint,in
1329,6768,Action,were introduced
6768,386,Conjunctive,and
386,6777,Constraint,by
386,6777,Action,sometimes motivated
6777,7631,Constraint,by
6777,7631,Conjunctive,and
6777,7631,Action,later motivated
7631,6208,Constraint,to
7631,6208,Action,understand
6208,2077,Constraint,of
2077,4703,Constraint,to
2077,4703,Conjunctive,or
2077,4703,Action,find
4703,3306,Constraint,for
3306,5111,Constraint,of
2122,7153,Constraint,with
2122,7153,Action,culminated
7153,5111,Constraint,on
5111,7361,Constraint,from
5111,7361,Action,stemming
5790,7595,Constraint,of
7595,4407,Constraint,to
7595,4407,Attribute,is
7595,4407,Action,introduce
4407,5111,Constraint,of
5111,97,Conjunctive,and
97,1665,Constraint,to
97,1665,Conjunctive,and
97,1665,Action,present
1665,6337,Conjunctive,and
5981,6806,Constraint,in
5981,6806,Action,is given
6806,3180,Constraint,along
6806,3180,Constraint,with
3180,7488,Constraint,of
7488,2391,Constraint,to
7488,2391,Action,obtain
2391,7569,Constraint,of
7569,919,Constraint,for
919,5111,Constraint,of
2242,7460,Attribute,is
7460,7569,Constraint,for
7460,7569,Action,analyzing
7569,1362,Constraint,in
7569,1362,Action,is studied
4703,1695,Constraint,for
1695,2242,Action,have been developed
1695,2242,Action,again using
2242,194,Attribute,is
194,5067,Constraint,of
7595,5620,Constraint,with
5620,5111,Constraint,of
5111,2570,Constraint,from
5111,2570,Action,stemming
4462,5111,Constraint,of
5111,7595,Constraint,in
5111,7595,Action,studied
7595,7829,Action,include
7342,5414,Conjunctive,and
5414,7595,Constraint,in
5414,7595,Action,discussed
7595,2837,Action,have served
2837,3550,Constraint,of
2837,3550,Action,providing
3550,1273,Constraint,of
1273,5949,Constraint,in
1273,5949,Action,raised
5949,5612,Constraint,in
5949,5612,Constraint,of
5949,5612,Conjunctive,and
5949,5612,Action,providing
5612,4489,Constraint,into
4489,874,Constraint,between
4489,874,Conjunctive,and
874,6148,Constraint,in
2579,5111,Constraint,of
2579,5111,Constraint,of
6936,2042,Constraint,of
2042,660,Constraint,in
660,6936,Action,implies
6936,7854,Constraint,of
7854,660,Constraint,in
